++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
+   Experimental term values of NaCs B1P excited electronic state and
+   table with experimental term values of NaCs the perturbed [B1P, b3P, c3S+]
+   complex levels.
+
+   J. Zaharova, O. Docenko, M. Tamanis, R. Ferber
+   Laser Center, Department of Physics, University of Latvia, 
+   Rainis Boulevard 19, LV 1586 Riga, Latvia
+
+   A. Pashov
+   Department of Physics, Sofia University, James Bourchier Boulevard 5, 1164
+   Sofia, Bulgaria
+
+   H. Knoeckel and E.Tiemann
+   Institut fuer Quantenoptik, Universitaet Hannover, Welfengarten 1,
+   30167 Hannover, Germany
+
+  October 2004, October 2005, Hannover
+  
+
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++


Notations: 

v', J', v", J":   vibrational and rotational quantum numbers of the excited B1P state level
		  and the absorbing X1S+ level, respectively.

		  In some few cases v' is given approximately because upper state level is strongly perturbed,
		  (v' interval of B1P state vibrational levels is given).

E':		  energy of the excited state level

par:		  for f levels -  0, for e levels - 1

uncert.:          Assessed experimental uncertainty, cm-1

iso:              An integer i. In the final fit only transitions with  
                  i=5,8,10 were used.


		  

N	v'	J'	 E', cm-1      par      uncert. iso
-------------------------------------------------------------
543	0	95	15786.81049	0	0.01	10
544	5	95	16010.59376	1	0.01	9
545	7	95	16090.21865	0	0.01	9
546	2	96	15888.32876	0	0.01	10
547	5	96	16017.94028	1	0.01	9
548	7	96	16097.25734	0	0.01	9
549	2	97	15896.13347	0	0.01	10
550	2	97	15896.14243	1	0.01	10
551	5	97	16025.29591	0	0.01	10
552	5	97	16025.31324	1	0.01	9
553	7	97	16104.35752	0	0.01	9
554	1	98	15858.23474	0	0.01	10
555	2	98	15904.01323	0	0.01	10
556	2	98	15904.01381	1	0.01	10
557	5	98	16032.76637	0	0.01	10
558	5	98	16032.77397	1	0.01	10
559	7	98	16111.51419	0	0.01	1
560	7	98	16111.57649	1	0.01	1
561	10	98	16219.38761	0	0.01	10
562	16	98	16401.61433	0	0.01	10
563	0	99	15819.21967	0	0.01	10
564	1	99	15866.32362	0	0.01	10
565	1	99	15866.31494	1	0.01	10
566	2	99	15911.96495	0	0.01	10
567	2	99	15911.96	1	0.01	10
568	5	99	16040.29941	0	0.01	10
569	5	99	16040.30689	1	0.01	10
570	7	99	16118.73794	0	0.01	1
571	7	99	16118.80675	1	0.01	1
572	1	100	15874.47487	0	0.01	10
573	1	100	15874.47129	1	0.01	10
574	2	100	15919.99515	0	0.01	10
575	2	100	15919.97852	1	0.01	10
576	5	100	16047.88939	0	0.01	10
577	5	100	16047.8987	1	0.01	10
578	6	100	16087.695	1	0.01	9
579	7	100	16126.02585	0	0.01	1
580	7	100	16126.09551	1	0.01	1
581	1	101	15882.70393	0	0.01	10
582	1	101	15882.69804	1	0.01	10
583	2	101	15928.07695	0	0.01	10
584	2	101	15928.03918	1	0.01	10
585	4	101	16014.48021	0	0.01	10
586	5	101	16055.54814	0	0.01	10
587	5	101	16055.55659	1	0.01	10
588	7	101	16133.35528	0	0.01	1
589	7	101	16133.45497	1	0.01	1
590	13	101	16335.5697	1	0.01	10
591	1	102	15891.00324	0	0.01	10
592	1	102	15890.9968	1	0.01	10
593	2	102	15936.24492	1	0.01	10
594	4	102	16022.3546	0	0.01	10
595	5	102	16063.26529	0	0.01	10
596	5	102	16063.28665	1	0.01	10
597	7	102	16140.70098	0	0.01	1
598	7	102	16140.87409	1	0.01	1
599	1	103	15899.37121	0	0.01	10
600	1	103	15899.36607	1	0.01	10
601	4	103	16030.28416	0	0.01	10
602	5	103	16071.04621	0	0.01	10
603	5	103	16071.096	1	0.01	10
604	7	103	16148.36859	1	0.01	9
605	12	103	16318.16515	1	0.01	10
606	13	103	16348.93149	0	0.01	10
607	1	104	15907.81045	0	0.01	10
608	1	104	15907.8035	1	0.01	10
609	2	104	15952.76089	0	0.01	10
610	4	104	16038.29143	0	0.01	10
611	4	104	16038.29971	1	0.01	10
612	5	104	16078.91718	1	0.01	10
613	7	104	16156.0241	0	0.01	9
614	1	105	15916.3188	0	0.01	10
615	1	105	15916.31593	1	0.01	10
616	2	105	15961.12721	0	0.01	10
617	4	105	16046.36823	0	0.01	10
618	4	105	16046.36997	1	0.01	10
619	7	105	16163.57066	0	0.01	9
620	10	105	16268.23181	1	0.01	10
621	1	106	15924.89954	0	0.01	10
622	1	106	15924.8937	1	0.01	10
623	2	106	15969.55928	0	0.01	10
624	4	106	16054.45534	0	0.01	9
625	4	106	16054.50081	1	0.01	10
626	5	106	16078.66451	1	0.01	3
627	7	106	16171.20349	0	0.01	9
628	2	107	15978.05862	0	0.01	10
629	4	107	16062.72829	0	0.01	10
630	4	107	16062.69512	1	0.01	10
631	7	107	16178.89896	0	0.01	10
632	10	107	16282.68192	0	0.01	10
633	2	108	15986.62632	0	0.01	10
634	4	108	16070.97103	0	0.01	10
635	4	108	16070.95573	1	0.01	10
636	7	108	16186.67764	0	0.01	10
637	2	109	15995.25863	0	0.01	10
638	2	109	15995.25376	1	0.01	10
639	4	109	16079.28761	0	0.01	10
640	4	109	16079.26988	1	0.01	10
641	5	109	16119.11014	0	0.01	10
642	7	109	16194.50134	0	0.01	10
643	2	110	16003.96958	0	0.01	10
644	2	110	16003.95305	1	0.01	10
645	3	110	16046.55871	0	0.01	10
646	3	110	16046.54338	1	0.01	10
647	4	110	16087.6691	0	0.01	10
648	4	110	16087.66807	1	0.01	10
649	2	111	16012.72608	0	0.01	10
650	2	111	16012.7185	1	0.01	10
651	3	111	16055.16323	0	0.01	10
652	3	111	16055.14359	1	0.01	10
653	4	111	16096.11681	0	0.01	10
654	4	111	16096.1328	1	0.01	10
655	18	111	16530.93769	0	0.01	10
656	2	112	16021.55487	0	0.01	10
657	2	112	16021.5474	1	0.01	10
658	3	112	16063.82391	0	0.01	10
659	3	112	16063.81196	1	0.01	10
660	4	112	16104.62433	0	0.01	10
661	2	113	16030.45027	0	0.01	10
662	2	113	16030.44174	1	0.01	10
663	3	113	16072.56079	0	0.01	10
664	3	113	16072.55507	1	0.01	10
665	4	113	16113.19302	0	0.01	10
666	14	113	16443.6723	1	0.01	10
667	2	114	16039.40825	0	0.01	10
668	2	114	16039.39888	1	0.01	10
669	3	114	16081.35362	0	0.01	10
670	3	114	16081.3465	1	0.01	10
671	2	115	16048.43197	0	0.01	10
672	2	115	16048.42374	1	0.01	10
673	3	115	16090.21326	0	0.01	10
674	3	115	16090.20421	1	0.01	10
675	16	115	16508.44166	1	0.01	10
676	2	116	16057.51735	0	0.01	10
677	2	116	16057.50348	1	0.01	10
678	3	116	16099.12626	0	0.01	10
679	3	116	16099.12135	1	0.01	10
680	2	117	16066.66364	0	0.01	10
681	3	117	16108.16615	0	0.01	9
682	3	117	16108.09872	1	0.01	10
683	16	117	16521.60965	1	0.01	10
684	25	117	16702.43441	1	0.01	10
685	2	118	16075.89013	0	0.01	10
686	3	118	16117.1576	0	0.01	10
687	3	118	16117.13626	1	0.01	10
688	5	118	16195.36574	1	0.01	9
689	6	118	16232.135	0	0.01	10
690	2	119	16085.16086	0	0.01	10
691	3	119	16126.26121	0	0.01	10
692	6	119	16240.68235	0	0.01	10
693	16	119	16534.64339	1	0.01	10
694	3	120	16135.42383	0	0.01	10
695	6	120	16249.29492	0	0.01	1
696	6	120	16249.33344	1	0.01	1
697	6	121	16257.96525	0	0.01	1
698	6	121	16257.98442	1	0.01	1
699	13	121	16473.91811	0	0.01	10
700	6	122	16266.68334	0	0.01	1
701	6	122	16266.70153	1	0.01	1
702	3	123	16163.27414	0	0.01	10
703	5	123	16239.54007	0	0.01	10
704	6	123	16275.44929	0	0.01	1
705	6	123	16275.4703	1	0.01	1
706	5	124	16248.54918	0	0.01	10
707	6	124	16284.25921	0	0.01	1
708	6	124	16284.29366	1	0.01	1
709	5	125	16257.60008	0	0.01	9
710	5	125	16257.59796	1	0.01	10
711	6	125	16293.16559	1	0.01	10
712	1	126	16110.38412	0	0.01	10
713	5	126	16266.78306	0	0.01	10
714	5	126	16266.74066	1	0.01	10
715	6	126	16302.13067	0	0.01	10
716	5	127	16275.93794	0	0.01	10
717	5	127	16275.91879	1	0.01	10
718	6	127	16311.08758	0	0.01	10
719	7	127	16344.78863	0	0.01	10
720	5	128	16285.16341	0	0.01	10
721	5	128	16285.14987	1	0.01	10
722	13	128	16526.74565	1	0.01	10
723	5	129	16294.43465	0	0.01	10
724	5	129	16294.42523	1	0.01	10
725	6	129	16329.15471	1	0.01	10
726	5	130	16303.76566	0	0.01	10
727	5	130	16303.74947	1	0.01	10
728	5	131	16313.13323	0	0.01	10
729	5	131	16313.12698	1	0.01	10
730	5	132	16322.55449	0	0.01	10
731	5	132	16322.53802	1	0.01	10
732	5	133	16332.02923	0	0.01	10
733	10	133	16487.43045	0	0.01	10
734	11	133	16514.55051	0	0.01	10
735	22	133	16744.73724	0	0.01	10
736	5	134	16341.54784	0	0.01	10
737	9	138	16502.61376	1	0.01	10
738	4	143	16396.07513	1	0.01	10
739	9	150	16610.63489	0	0.01	10
740     15      150	16740.99649	0	0.01	10
741	11	168	16815.93538	0	0.01	10




v'	J'	v''	J''	 E', cm-1 
--------------------------------------------------------
0	70	0	69	15617.645
0	28	0	28	15433.55
4	39	2	39	15679.81
6	47	1	47	15789.22
7	48	1	47	15836.102
7	44	1	43	15822.93
7	31	0	31	15780.98
8	78	1	77	16019.72
8	51	0	52	15882.598
8	53	0	53	15889.22
8	48	0	48	15872.46
8	50	0	49	15879.22
8	45	0	46	15862.99
8	8	0	8	15789.13
9	49	2	49	15923.35
9	77	0	77	16052.74
9	30	1	29	15871.02
9	21	0	22	15846.14
9	19	0	18	15843.11
9	16	0	16	15839.13
9	11	0	10	15844.77
10	20	3	20	15894.8
10	40	2	40	15928.4
10	86	0	85	16141.65
10	73	0	73	16064.44
10	61	0	61	16010.71
10	59	0	58	15990.37
10	48	0	48	15952.12
10	46	0	47	15953.55
10	47	0	46	15949.06
10	43	0	42	15936.94
10	56	0	56	16016.62
10	36	0	37	15917.81
10	40	0	39	15928.4
10	35	0	36	15915.29
10	34	0	35	15912.86
10	39	0	38	15925.68
10	38	0	37	15922.99
10	31	0	30	15905.89
10	26	0	26	15895.63
10	28	0	27	15899.52
10	27	0	26	15897.53
11	82	2	83	16153.56
11	58	0	58	16024.26
11	57	0	57	16031.96
11	51	0	51	16000.35
11	48	0	48	15990.59
11	46	0	46	15984.42
11	48	0	48	15999
11	41	0	41	15969.91
11	34	0	35	15951.9
11	36	0	36	15956.78
11	31	0	31	15945.12
11	26	0	26	15935.06
11	21	0	21	15926.65
12	38	1	38	15999.6
12	75	0	75	16150.79
12	31	1	32	15983.29
12	73	0	72	16140.47
12	12	1	12	15954.61
12	65	0	65	16101.81
12	61	0	61	16072.72
12	53	0	53	16044.17
13	72	0	72	16165.11
13	33	1	32	16024.52
14	23	2	23	16051.71
14	20	2	20	16082.93
14	22	2	21	16085.61
15	37	1	37	16104.36
0-1	51	0	51	15540.06
1-2	52	0	52	15587.86
1-2	49	0	49	15577.7
1-2	47	0	46	15571.55
1-2	44	0	44	15562.7
10-11	32	0	32	15947.33
10-11	22	0	22	15928.91
11-12	67	1	67	16096.29
11-12	60	1	61	16069.19
11-12	55	0	54	16051.03
11-12	36	0	35	15994.52
12-13	36	1	36	16031.48
14-15	36	1	35	16101.93
14-15	49	1	49	16136.9
14-15	38	1	38	16106.72
14-15	36	1	36	16102.02
14-15	35	1	35	16099.82
2-3	74	0	74	15766.61
3-4	43	0	43	15647.21
3-4	28	0	29	15611.62
3-4	28	0	27	15611.63
4-5	94	0	93	16000.09
4-5	79	0	79	15900.65
4-5	73	0	72	15847.36
4-5	27	0	28	15609.76
4-5	38	0	39	15677.45
4-5	32	0	31	15663.353
4-5	28	0	28	15665.16
5-6	73	0	73	15888.3
5-6	70	0	70	15784.59
5-6	69	0	69	15870.14
5-6	65	0	65	15852.91
5-6	19	0	19	15684.22
6-7	61	0	61	15836.51
6-7	70	0	69	15916.41
9-10	73	0	73	16047.44
